Id,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,modularity_class,betweenesscentrality,isfraud
26551,1,1,2,1180054,1180054,2360108,4,0.4,491,0.000002,0
33564,1,1,2,1180054,1180054,2360108,3,0.5,491,0.000002,0
6678,1,1,2,1180054,1180054,2360108,2,0.666667,491,0.000001,0
40154,1,1,2,1180054,1180054,2360108,1,1,491,0.000001,0
54099,1,0,1,1180054,0,1180054,0,0,491,0,0
30770,0,1,1,0,13332,13332,1,1,492,0,0
62556,9,0,9,119989,0,119989,0,0,492,0,0
39119,0,1,1,0,13332,13332,1,1,492,0,0
54784,0,1,1,0,13332,13332,1,1,492,0,0
40894,0,1,1,0,13332,13332,1,1,492,0,0
18036,0,1,1,0,13332,13332,1,1,492,0,0
18283,0,1,1,0,13332,13332,1,1,492,0,0
89886,0,1,1,0,13332,13332,1,1,492,0,0
21638,0,1,1,0,13332,13332,1,1,492,0,0
72442,0,1,1,0,13333,13333,1,1,492,0,0
42203,0,1,1,0,106906,106906,1,1,131,0,0
43793,26,0,26,2779574,0,2779574,0,0,131,0,0
64550,0,1,1,0,106906,106906,1,1,131,0,0
3226,0,1,1,0,106906,106906,1,1,131,0,0
72164,0,1,1,0,106906,106906,1,1,131,0,0
55340,0,1,1,0,106906,106906,1,1,131,0,0
43725,0,1,1,0,106906,106906,1,1,131,0,0
46066,0,1,1,0,106906,106906,1,1,131,0,0
77458,0,1,1,0,106906,106906,1,1,131,0,0
92057,0,1,1,0,106907,106907,1,1,131,0,0
94900,0,1,1,0,106907,106907,1,1,131,0,0
10908,0,1,1,0,106907,106907,1,1,131,0,0
87134,0,1,1,0,106907,106907,1,1,131,0,0
57913,0,1,1,0,106907,106907,1,1,131,0,0
91533,0,1,1,0,106907,106907,1,1,131,0,0
89714,0,1,1,0,106907,106907,1,1,131,0,0
37235,0,1,1,0,106907,106907,1,1,131,0,0
75468,0,1,1,0,106907,106907,1,1,131,0,0
29043,0,1,1,0,106907,106907,1,1,131,0,0
53540,0,1,1,0,106907,106907,1,1,131,0,0
34767,0,1,1,0,106907,106907,1,1,131,0,0
14945,0,1,1,0,106907,106907,1,1,131,0,0
9532,0,1,1,0,106907,106907,1,1,131,0,0
27332,0,1,1,0,106907,106907,1,1,131,0,0
32685,0,1,1,0,106907,106907,1,1,131,0,0
26390,0,1,1,0,106907,106907,1,1,131,0,0
